Gender,Age,Height,Weight,Duration,Heart_Rate,Calories,suitable
0,50,159,60,7,91,34,1
0,69,167,68,5,85,22,1
1,53,185,91,27,98,165,1
0,52,156,58,4,89,19,0
0,29,147,50,17,96,89,0
0,55,167,65,15,96,82,1
1,69,181,86,15,92,88,0
1,43,186,84,15,80,42,1
1,47,191,89,9,88,39,0
1,36,174,72,9,87,29,0
0,30,164,61,5,79,16,1
1,23,180,82,17,98,76,1
1,35,194,100,18,100,104,0
1,23,181,81,10,89,31,1
0,64,172,70,24,104,154,1
1,21,177,81,20,97,84,1
0,63,161,58,12,98,71,1
0,27,162,56,24,104,143,1
0,22,172,70,23,95,108,1
1,59,177,87,26,114,227,1
1,20,199,92,7,92,26,1
1,33,188,84,18,103,104,1
0,69,179,82,23,109,158,0
1,23,176,79,13,98,58,1
0,48,146,52,14,92,71,1
0,56,172,71,7,83,28,1
1,33,190,88,15,92,63,1
0,32,164,59,7,90,31,1
1,69,189,93,10,92,60,1
1,44,191,85,17,97,92,1
1,55,199,101,16,96,98,1
0,39,161,61,1,82,4,1
0,45,171,72,3,85,12,0
0,79,154,56,5,89,26,0
1,24,193,91,5,90,18,1
1,31,164,66,27,118,204,0
0,55,176,76,19,102,113,1
0,60,155,54,16,99,96,1
0,51,183,83,23,90,104,0
1,26,174,79,1,74,1,1
0,53,162,58,30,111,214,1
1,36,173,78,30,114,223,1
0,48,163,68,23,96,122,1
1,76,203,103,8,86,46,0
1,43,187,92,23,102,144,1
0,21,163,53,6,89,26,1
1,26,191,87,15,96,67,1
0,66,171,76,11,93,57,1
0,59,176,73,6,82,24,0
1,20,169,69,2,83,4,1
0,39,156,53,17,103,104,0
0,28,148,48,6,91,28,0
1,37,185,90,11,80,29,1
0,24,172,63,2,77,6,1
1,43,187,85,28,109,201,1
1,49,188,93,25,105,176,1
1,41,177,79,7,82,20,1
0,38,161,53,2,79,7,1
1,25,182,78,24,102,122,1
0,34,169,62,4,78,13,0
0,71,180,76,13,89,63,0
0,47,163,58,11,85,47,0
0,25,163,61,2,75,5,1
1,46,189,98,14,100,87,1
0,27,169,67,19,109,120,1
1,25,200,94,28,102,153,1
0,69,162,65,7,91,36,1
0,71,155,57,21,103,139,1
1,21,195,89,6,87,17,1
1,26,193,89,29,111,196,1
0,78,170,67,25,108,178,0
1,53,189,91,20,103,138,1
1,22,189,92,27,113,187,1
0,20,163,61,2,86,8,1
1,50,177,83,11,96,61,1
0,51,180,80,24,108,155,0
0,35,163,61,27,113,189,1
0,20,167,66,14,91,60,0
1,73,170,77,8,85,39,1
1,53,201,98,16,94,91,1
1,44,184,84,18,99,103,0
0,56,161,60,29,104,186,1
0,33,172,67,2,84,8,1
1,43,171,77,20,101,116,1
1,73,194,95,5,96,34,1
1,41,173,77,6,78,13,0
1,38,191,92,11,94,53,1
1,23,195,87,26,110,167,1
1,57,174,78,2,84,8,1
1,63,184,85,28,110,232,0
0,57,157,56,15,100,91,1
0,62,165,66,28,107,189,1
0,52,162,67,1,82,4,1
1,22,190,88,18,92,66,1
0,62,150,53,15,94,83,1
1,21,194,88,29,114,201,1
0,44,180,77,8,91,37,1
1,78,199,99,9,89,55,1
0,75,178,77,14,92,73,1
1,33,182,88,23,100,124,1
1,65,163,66,1,91,5,0
1,42,198,101,7,82,24,1
0,46,164,62,26,103,158,1
0,24,166,61,21,103,120,1
1,24,199,106,8,96,38,1
0,53,173,68,7,96,38,1
1,24,167,66,13,87,33,1
1,36,188,86,23,108,154,1
0,41,147,53,23,100,134,1
0,21,158,54,19,84,71,1
0,24,166,63,8,103,46,1
1,29,181,79,8,79,15,1
0,61,159,61,15,90,75,1
1,26,187,89,22,103,122,0
1,47,184,90,11,91,52,1
0,79,159,57,24,104,165,1
1,20,182,86,3,87,8,1
1,32,171,71,9,83,22,1
1,23,184,79,22,107,127,0
1,29,170,75,9,93,35,0
1,63,196,101,9,95,57,1
1,26,179,77,15,98,68,1
1,45,199,94,22,100,134,1
1,63,190,91,5,86,24,1
1,38,201,106,21,106,146,1
1,72,185,90,4,85,20,1
1,38,176,85,11,92,48,1
0,39,166,61,4,85,16,1
1,24,183,81,12,91,42,0
0,34,158,61,12,85,48,1
0,31,153,54,4,86,16,1
0,28,158,58,27,105,163,0
1,21,177,77,2,87,5,1
1,38,190,87,28,99,153,0
0,20,189,78,17,98,83,1
1,25,157,67,30,109,178,1
1,56,195,104,5,82,21,1
1,72,172,77,9,89,48,1
1,53,179,83,14,99,85,1
1,32,183,86,8,84,23,1
1,42,184,89,28,108,198,1
0,55,162,63,25,103,156,1
1,42,182,78,20,95,97,1
0,79,150,51,24,110,182,1
1,59,186,84,2,84,8,0
0,38,169,74,3,82,11,1
0,27,163,65,12,84,44,1
0,75,177,72,24,100,148,0
1,35,195,100,30,103,186,1
0,47,147,51,24,106,158,1
1,55,182,83,22,100,140,1
1,61,186,88,21,101,145,1
0,25,162,60,4,84,15,1
1,71,176,81,20,98,136,1
0,22,154,55,24,100,131,1
0,75,166,72,28,105,187,1
0,35,175,72,23,108,145,0
0,67,168,64,6,95,34,1
0,69,172,73,19,103,121,1
1,21,188,89,21,102,108,0
0,79,142,50,14,86,70,1
0,31,159,56,25,104,150,0
1,27,191,85,1,76,1,1
1,36,187,93,29,111,212,1
0,33,159,60,20,94,99,1
0,33,171,64,3,81,10,0
0,29,159,61,13,99,70,1
0,26,158,58,7,85,27,1
1,23,191,89,14,99,67,1
0,21,164,62,5,81,17,1
0,61,163,66,6,76,21,0
1,29,199,97,27,107,174,0
0,27,154,56,20,100,110,1
1,70,178,89,26,112,234,0
1,43,190,92,15,97,83,1
1,34,190,95,17,91,72,1
0,21,163,61,15,94,71,0
1,35,183,91,6,83,18,1
0,60,174,77,5,92,25,1
1,25,175,75,18,104,96,1
1,53,183,86,12,91,60,0
1,34,178,80,26,107,165,1
0,25,157,57,5,85,19,1
0,27,162,64,25,108,157,1
0,20,158,55,10,82,35,1
0,21,175,68,5,85,18,1
0,53,175,70,8,88,36,1
0,79,158,60,17,98,105,0
0,78,174,72,12,94,67,1
1,72,184,86,25,98,173,1
1,78,194,95,10,87,58,1
0,39,152,50,15,91,73,1
1,41,204,101,26,102,166,1
1,38,206,111,24,109,180,1
0,48,147,48,13,106,86,1
1,35,181,82,11,85,34,1
0,58,177,72,25,113,181,1
1,32,187,93,11,90,43,1
1,33,195,94,12,81,32,1
1,56,174,82,24,102,160,1
1,49,192,96,5,93,26,1
1,54,185,87,26,108,198,1
0,29,160,58,6,80,20,0
0,63,161,59,12,89,59,0
1,41,180,83,17,91,73,1
1,25,177,78,26,108,156,1
0,30,163,62,13,97,67,1
1,39,180,82,23,105,145,1
1,49,194,94,29,118,261,0
1,32,187,88,8,97,39,1
1,47,197,94,6,89,27,1
1,30,194,96,9,91,37,1
0,47,168,70,7,82,26,1
1,24,198,100,15,88,51,1
0,51,167,62,3,87,13,0
1,38,195,100,21,105,140,1
0,59,170,70,3,80,11,1
1,54,173,76,27,107,195,1
0,65,153,52,9,81,38,1
0,46,166,60,15,104,93,1
0,59,174,71,16,99,92,1
0,58,156,57,27,110,192,1
1,22,183,83,13,99,60,1
0,27,163,60,17,92,78,0
0,63,168,68,18,104,116,1
1,53,186,91,11,82,41,0
1,32,200,104,10,78,24,1
0,26,174,72,7,90,30,1
0,35,156,57,3,84,12,1
1,35,187,87,28,111,200,0
0,43,179,74,23,97,120,1
1,41,187,87,2,82,6,1
0,29,164,60,23,101,129,0
1,60,200,107,21,98,143,1
0,69,152,57,21,99,129,1
0,36,159,59,2,76,6,1
1,36,169,70,10,86,30,1
1,38,193,99,11,94,55,0
1,63,190,94,21,95,131,0
0,65,176,71,12,94,64,1
1,29,177,74,8,89,26,1
0,74,148,50,30,113,235,1
1,69,188,98,24,112,220,1
1,65,186,88,20,101,142,1
1,65,175,82,20,98,130,1
1,41,178,83,25,115,199,1
1,37,179,77,7,81,17,0
1,44,185,87,10,89,43,1
0,29,168,62,6,89,26,1
0,20,165,66,7,90,29,0
1,38,170,75,21,100,113,0
1,36,199,102,2,75,4,0
0,36,166,64,22,106,137,0
1,75,179,84,3,88,17,0
1,46,187,84,18,90,80,1
0,32,146,43,3,88,14,1
0,33,183,77,3,86,12,1
1,23,182,79,18,93,66,1
1,25,171,72,29,111,184,0
0,47,161,57,10,86,44,1
1,20,180,83,16,95,63,1
1,31,187,90,24,98,121,1
0,31,178,76,14,98,71,0
1,25,174,77,8,100,38,1
1,20,180,82,8,96,32,1
1,26,174,77,9,88,27,1
0,29,156,59,7,87,29,1
1,21,188,94,14,93,55,1
0,37,151,50,18,98,100,0
0,51,160,66,3,76,10,1
0,41,159,60,20,108,131,1
0,34,178,74,10,99,53,1
0,38,168,65,2,87,8,0
0,77,155,63,7,92,38,1
1,43,182,85,29,108,204,1
0,29,160,62,19,98,100,1
1,53,202,103,29,109,233,1
1,26,187,93,26,106,158,1
1,74,170,76,29,109,246,1
1,20,167,65,12,91,35,1
1,46,185,88,28,112,219,1
1,60,178,83,25,104,180,1
0,73,162,63,28,107,196,1
1,70,179,85,15,92,89,1
0,28,177,70,15,91,66,1
1,74,186,88,20,95,132,1
1,29,192,90,29,113,209,0
0,36,181,79,22,106,132,1
1,40,181,87,9,93,42,1
1,20,180,87,7,82,14,0
0,64,150,55,29,114,223,0
0,31,168,67,10,84,37,1
0,49,161,55,18,97,101,1
0,46,166,66,4,84,16,1
0,45,171,65,22,103,133,1
0,72,168,64,9,86,42,0
1,38,184,90,6,88,23,1
0,35,165,62,25,108,161,1
0,68,173,68,13,91,67,1
1,29,203,106,20,99,109,1
0,48,171,71,30,110,203,0
0,34,166,67,23,104,136,0
0,57,176,73,26,105,165,0
0,24,165,59,4,84,15,0
0,21,160,59,14,87,56,0
1,37,186,93,27,113,207,1
1,36,188,92,16,102,95,0
1,60,193,96,11,90,59,0
1,44,190,95,11,82,37,1
1,57,182,86,10,95,58,1
1,21,197,103,14,99,70,0
0,53,170,71,18,101,106,0
0,60,141,46,25,101,159,1
1,51,180,84,24,98,141,1
1,27,162,59,15,95,56,1
0,61,163,61,19,96,107,0
0,45,165,65,29,111,200,1
1,47,196,100,4,83,15,0
1,52,175,75,18,102,114,1
1,25,167,69,2,88,6,0
1,75,188,93,18,94,119,0
0,30,163,64,23,87,94,1
1,43,197,97,3,83,11,1
0,26,167,65,19,98,98,1
1,27,184,83,26,102,138,1
0,27,147,52,4,79,13,0
0,41,164,61,10,85,41,0
0,49,161,63,10,87,44,1
0,41,170,68,22,95,112,1
0,33,178,76,3,76,8,1
1,49,181,87,10,92,49,1
0,47,147,44,20,91,102,1
1,75,170,74,24,107,196,1
0,22,176,69,14,91,60,1
1,75,178,75,22,106,177,1
1,49,184,91,14,96,79,0
1,20,166,71,14,96,53,1
0,77,165,65,12,93,66,0
0,70,149,54,30,110,221,1
0,27,166,62,15,88,62,1
0,52,165,63,16,96,87,1
0,22,176,67,25,108,153,1
0,51,164,63,10,88,46,1
1,41,185,85,2,79,5,0
1,30,184,81,14,95,61,1
1,65,194,98,25,114,232,0
1,30,194,95,11,101,61,1
1,68,169,77,25,108,201,0
1,42,176,82,30,110,216,0
1,29,181,85,10,93,41,1
1,23,189,91,24,101,123,1
1,55,183,83,24,106,174,0
1,21,197,97,19,96,84,0
0,55,162,60,3,84,13,1
1,24,191,86,4,81,8,0
0,62,154,59,16,107,110,1
1,21,193,89,12,96,51,1
1,26,177,69,12,89,36,1
1,64,189,99,25,109,212,1
0,26,156,55,9,89,39,1
0,62,168,65,7,86,32,1
1,70,187,93,3,78,12,0
1,50,187,91,25,94,135,0
0,46,156,57,5,89,23,1
1,58,196,101,30,109,247,0
0,67,163,62,30,108,210,1
0,26,157,62,17,88,70,1
1,52,178,85,10,99,61,0
0,23,167,63,11,89,46,1
0,61,172,68,16,92,82,1
0,31,170,67,29,111,192,0
0,58,163,57,29,106,194,1
0,53,160,60,3,82,12,0
0,40,158,59,5,87,22,1
1,44,179,82,29,108,203,1
0,34,162,61,20,99,109,1
1,22,164,69,29,108,164,1
1,27,182,79,29,103,156,1
0,47,172,75,10,82,37,1
1,33,165,67,27,106,158,1
1,32,205,111,16,102,98,1
0,72,170,75,18,96,101,1
1,51,191,92,4,78,12,1
0,55,152,50,3,86,14,1
0,63,157,57,28,103,181,0
1,47,192,94,24,105,167,1
0,52,169,70,21,108,139,1
0,23,177,66,23,103,130,1
1,32,188,91,30,128,289,1
1,32,194,94,9,83,26,1
0,40,160,61,29,115,211,0
0,38,151,56,28,111,193,1
1,24,209,110,8,80,19,1
1,23,200,98,14,90,51,0
0,22,176,77,5,77,13,0
1,77,186,93,7,81,33,1
1,21,193,88,15,102,77,0
0,25,171,66,13,98,67,0
1,24,189,89,16,98,75,1
1,61,180,83,15,89,75,1
0,66,158,53,19,103,125,1
0,42,166,63,20,98,110,1
1,29,179,84,13,82,31,0
0,54,178,71,9,88,41,0
0,44,179,78,1,87,4,0
0,30,173,68,9,94,43,1
1,44,186,96,15,88,64,1
0,36,165,58,12,97,64,0
0,26,152,52,19,98,102,1
1,26,185,83,13,100,64,1
1,74,204,112,14,94,98,0
1,35,170,76,11,95,49,1
1,23,192,98,27,104,155,1
1,30,193,95,26,115,199,1
0,68,161,54,5,86,24,0
1,31,195,93,18,105,111,1
0,49,166,62,19,91,92,0
0,37,147,51,18,100,104,1
1,23,177,84,28,117,207,1
0,31,182,71,20,98,103,1
1,40,173,71,16,93,69,1
1,56,204,107,13,91,72,1
0,56,187,76,28,99,158,0
0,54,165,67,13,89,61,1
1,29,182,82,25,105,146,0
0,45,179,72,16,89,71,1
1,23,176,82,27,116,194,0
1,23,169,72,30,115,205,0
0,45,171,64,10,86,42,0
1,44,178,82,26,101,155,1
0,38,169,66,20,104,120,1
0,79,190,88,8,96,45,1
0,48,162,68,7,93,35,1
1,31,182,80,28,107,173,1
0,36,167,65,29,117,214,1
0,62,167,65,22,103,139,0
0,23,166,62,14,99,74,1
1,62,180,87,16,96,99,1
0,67,164,67,22,105,145,1
1,30,184,90,22,105,133,0
1,20,183,87,23,106,130,1
0,55,161,62,21,104,134,1
1,33,183,88,9,89,34,1
1,34,173,77,7,85,21,1
1,27,180,78,20,103,107,1
0,21,166,62,26,108,161,1
1,65,169,77,6,82,24,1
0,44,165,62,6,90,28,1
1,41,174,83,6,84,20,1
1,52,199,99,5,93,27,1
0,39,170,69,27,110,179,0
0,39,165,59,2,77,6,1
0,26,156,60,8,86,32,1
0,35,164,58,27,104,164,1
0,74,161,62,24,107,168,1
1,57,195,100,24,101,167,1
0,39,162,55,2,82,8,1
0,76,148,52,19,96,114,1
0,65,177,77,3,80,11,0
1,21,182,84,4,91,14,0
0,40,180,72,5,82,18,1
0,55,157,54,28,111,202,1
0,28,142,44,7,93,35,1
1,62,173,79,12,90,61,1
0,33,182,75,25,101,137,1
0,73,163,68,1,80,4,0
1,31,181,83,4,81,9,0
0,54,170,71,6,90,28,1
1,37,198,93,15,91,65,0
1,51,190,87,25,103,168,0
0,67,159,59,25,103,163,1
1,62,183,86,19,97,120,0
0,39,166,56,16,100,92,1
1,25,179,84,18,94,72,0
1,36,173,72,23,111,158,1
0,27,157,59,2,87,8,1
1,45,182,78,8,92,36,0
0,36,154,51,14,91,67,0
0,41,174,67,7,82,26,1
0,67,147,49,7,86,34,0
0,58,159,65,4,77,14,1
1,42,184,89,24,105,159,0
1,28,201,106,15,104,92,0
1,58,175,81,12,95,68,1
1,32,197,95,6,85,19,0
1,36,201,99,28,106,187,1
1,77,171,74,18,103,138,1
0,24,161,58,18,96,90,0
1,51,166,64,8,83,26,1
1,33,176,81,7,83,19,1
0,72,165,66,3,85,14,1
1,27,175,79,16,93,62,0
0,25,153,50,9,89,40,0
0,26,156,56,16,89,69,0
0,69,171,66,3,69,8,1
1,23,189,81,23,101,113,1
0,22,165,62,28,111,183,1
1,28,179,75,17,100,83,1
1,61,190,93,16,97,103,1
1,30,183,88,23,104,135,1
0,28,154,58,30,113,207,1
0,42,157,60,8,94,41,1
1,21,195,100,19,103,105,1
0,23,176,67,11,85,41,1
0,33,160,56,20,95,102,1
1,27,169,68,4,90,13,1
1,68,178,78,10,90,54,1
0,29,157,57,28,101,158,1
1,46,170,77,5,88,20,1
1,44,195,90,6,82,20,1
0,21,158,61,12,96,59,1
1,31,175,75,17,105,98,0
0,52,171,63,20,108,134,1
1,26,171,71,16,90,51,1
1,77,184,87,6,80,27,1
1,67,177,79,28,104,209,1
0,28,160,61,15,95,74,1
1,73,186,96,20,103,159,1
1,57,177,83,8,91,41,1
1,45,192,90,16,102,101,1
0,51,153,58,15,97,84,1
0,42,172,70,11,104,66,1
0,30,161,61,26,116,188,1
1,27,195,93,27,103,153,1
1,47,190,95,21,99,128,1
1,70,197,98,19,101,143,1
1,64,174,81,3,83,13,1
0,41,163,57,7,87,31,1
0,24,150,46,20,105,123,1
1,20,173,75,9,93,31,1
0,58,172,67,9,90,44,0
0,54,162,64,15,90,72,1
1,53,199,95,13,93,71,1
1,37,191,93,18,88,70,1
1,25,171,71,6,91,20,1
0,36,158,60,11,91,51,0
1,40,184,88,21,103,130,1
1,27,191,87,11,90,39,1
1,35,190,89,6,89,23,1
0,40,159,65,8,78,26,1
1,42,167,71,19,111,135,0
1,23,198,94,29,106,173,1
0,61,185,88,22,98,120,1
1,76,177,78,8,96,53,1
0,35,164,59,10,88,43,0
0,57,148,50,23,108,161,1
0,27,158,58,16,101,90,0
0,24,161,60,22,106,133,1
1,71,180,79,7,93,42,1
0,53,167,69,11,91,53,1
0,77,151,53,16,94,93,1
1,35,195,99,29,114,228,1
1,72,182,90,27,106,222,1
1,28,191,93,19,93,80,1
1,31,172,74,4,89,13,1
0,61,164,70,29,107,194,1
1,57,191,90,16,104,115,1
1,79,190,99,24,104,203,1
1,67,180,83,19,104,143,0
1,47,183,81,5,77,12,0
1,67,197,102,21,93,132,0
1,66,178,82,21,98,138,1
1,55,189,88,8,81,29,0
0,45,160,58,13,96,70,0
0,40,171,65,6,88,26,1
0,39,177,73,27,105,163,1
1,67,183,81,29,114,261,1
1,70,176,80,7,82,30,1
1,25,187,82,23,101,116,0
0,20,164,60,19,109,120,1
0,28,150,51,18,99,99,1
0,60,147,51,16,103,104,1
0,53,160,59,19,100,113,1
1,79,175,80,12,94,79,0
1,57,181,89,16,95,93,1
0,37,178,73,24,107,149,1
0,73,171,72,24,108,167,1
1,41,190,90,4,77,9,1
1,58,177,85,11,83,44,1
0,38,166,65,15,100,84,0
1,66,183,87,13,95,81,1
0,41,154,58,6,91,29,1
1,65,185,87,10,99,68,1
0,78,157,56,4,79,17,1
1,21,183,83,28,105,153,1
1,42,187,86,17,99,96,1
0,55,155,59,4,82,16,1
1,55,198,94,24,99,155,0
1,34,176,83,22,92,91,1
1,57,196,96,19,101,131,1
0,58,155,55,17,92,89,1
1,34,170,77,13,100,68,0
0,41,161,57,14,92,69,0
1,42,163,63,9,89,33,0
1,58,180,83,30,105,218,1
1,74,190,94,7,84,36,1
1,20,185,82,6,83,12,1
1,29,176,79,4,82,9,1
0,39,181,76,7,84,26,1
0,52,160,58,18,94,95,1
0,26,156,64,28,105,166,1
1,25,201,107,4,78,8,0
1,36,187,88,25,106,161,1
0,61,181,75,15,94,78,1
1,46,186,93,21,96,116,1
0,47,165,59,10,89,47,1
0,24,161,61,4,83,14,0
0,38,178,79,4,85,15,0
1,51,190,102,26,105,190,1
1,49,176,77,14,97,77,1
0,35,157,60,30,97,159,1
1,30,184,78,17,92,65,1
1,47,184,82,9,89,39,0
1,68,183,85,25,108,206,1
1,31,187,88,18,95,82,1
0,25,190,85,13,82,41,1
1,47,172,76,16,100,93,0
1,25,179,77,24,108,144,1
0,65,160,56,2,74,7,0
1,79,184,87,27,111,250,1
0,36,162,61,29,112,200,0
0,23,174,69,8,89,33,0
0,30,161,54,5,80,17,1
1,27,171,72,16,89,50,1
1,27,196,98,17,96,80,0
0,24,154,53,9,81,31,1
1,54,185,83,12,84,47,1
1,48,206,111,13,86,59,1
1,28,192,86,26,108,164,1
0,25,163,64,12,96,59,1
1,34,189,87,23,98,118,1
0,56,157,61,24,106,159,0
1,45,197,107,4,80,13,1
0,46,177,77,21,102,121,1
1,69,178,79,7,84,32,1
1,29,190,90,2,88,7,1
0,43,153,55,14,98,78,0
0,32,149,51,5,85,20,1
0,25,164,61,18,87,72,1
1,32,180,87,11,90,42,0
1,76,176,80,18,99,129,1
0,28,197,87,22,95,101,1
1,72,184,85,10,90,57,1
0,67,169,71,22,102,137,1
0,27,172,70,2,75,5,1
1,53,210,110,1,80,4,1
1,27,189,94,30,115,225,1
0,26,155,47,4,86,17,0
0,37,154,57,25,100,142,1
0,23,145,44,12,92,57,0
0,67,161,60,12,86,56,1
0,33,147,51,14,84,56,1
0,39,160,63,7,87,30,1
1,70,167,74,10,91,55,1
0,46,174,73,12,93,59,1
0,32,167,69,28,103,161,1
0,28,168,63,25,101,139,0
0,20,152,56,12,96,60,1
1,37,169,69,23,93,95,1
0,22,157,53,19,100,104,1
1,43,209,114,15,96,88,0
1,24,185,91,29,97,133,0
0,70,149,51,28,98,172,1
0,74,158,58,15,88,76,1
1,34,164,71,17,90,61,0
1,47,184,89,19,101,119,1
0,58,151,56,8,92,42,0
1,24,164,64,17,97,68,1
0,55,155,56,15,93,79,1
1,35,182,77,2,80,4,1
0,20,160,62,26,104,149,0
1,26,189,88,10,94,42,1
1,58,176,73,15,95,83,1
1,79,185,88,26,104,214,1
0,31,169,63,12,81,42,0
1,46,186,88,4,81,13,1
0,52,174,75,20,104,123,1
0,26,171,70,16,98,82,1
1,25,197,103,15,94,67,1
0,51,159,57,13,93,67,1
1,26,178,78,28,103,148,1
0,25,177,73,15,95,71,1
0,24,148,52,13,79,43,1
1,50,182,88,29,111,229,1
1,55,163,66,3,79,8,1
1,41,189,94,17,97,93,1
1,34,186,86,7,93,30,1
1,28,189,87,25,110,166,1
1,22,162,64,28,111,168,1
1,24,179,74,4,92,14,0
0,29,160,59,27,112,184,1
0,72,146,49,22,103,148,0
1,31,177,79,24,96,108,0
0,25,185,74,8,90,33,1
0,25,172,69,17,94,79,0
1,63,191,94,5,87,25,1
0,30,157,48,4,79,14,1
0,46,165,68,2,85,8,1
0,21,170,64,26,106,155,1
1,27,203,98,24,90,92,1
0,21,157,59,5,71,11,0
0,35,157,52,14,99,79,1
0,31,162,68,5,84,19,0
0,23,176,72,17,88,67,1
0,46,163,59,22,97,121,0
1,51,164,71,6,81,18,1
1,42,172,77,20,95,97,0
0,37,161,62,23,102,134,1
1,26,201,94,3,79,6,1
1,42,189,88,13,91,58,1
0,63,167,67,17,87,78,1
1,31,192,94,26,106,165,1
0,20,175,71,16,98,80,1
1,24,185,90,26,112,177,0
0,36,177,73,5,87,20,1
0,25,157,58,29,104,171,1
1,32,185,77,16,92,63,1
0,25,177,75,24,103,133,1
0,47,176,76,7,78,23,0
1,32,179,83,3,86,9,1
0,43,178,68,1,87,4,1
1,44,158,65,3,94,14,1
0,22,145,43,9,77,28,1
1,33,168,73,21,99,103,1
0,46,161,65,7,85,29,1
1,46,197,99,5,85,20,1
0,59,168,62,24,93,126,1
0,37,178,72,29,102,165,1
0,39,174,69,23,93,111,1
1,44,174,76,12,95,59,1
0,30,178,77,13,94,60,1
1,50,184,92,8,90,38,1
1,23,191,95,23,105,134,1
1,38,190,95,7,79,18,1
1,35,188,86,25,101,140,1
0,31,166,64,29,113,199,1
0,21,154,53,4,86,16,1
0,60,183,82,10,92,49,1
1,20,180,83,30,103,154,1
0,45,155,56,6,83,24,1
0,42,178,75,30,110,198,0
1,31,172,74,30,115,218,1
0,27,170,65,10,90,43,0
0,34,179,75,7,91,31,0
0,58,164,59,27,99,160,0
0,60,170,65,7,88,33,0
0,24,183,82,16,105,90,0
1,23,185,87,16,94,64,1
0,60,164,61,2,83,8,1
1,58,177,84,8,87,36,1
0,68,172,76,24,109,166,1
0,32,148,49,15,93,74,1
0,41,170,63,23,107,148,1
0,25,172,69,18,96,88,1
0,67,157,56,28,122,240,1
1,49,202,106,1,77,3,1
0,32,157,55,19,113,133,1
0,25,149,47,28,106,175,1
0,75,157,58,11,93,62,1
0,20,163,56,7,79,22,0
0,20,143,47,3,79,10,1
1,24,186,88,2,91,7,1
1,34,187,91,8,92,34,0
0,64,159,55,25,110,181,0
1,45,196,98,9,91,44,1
0,43,170,73,20,90,90,1
1,71,209,109,18,95,125,1
0,52,177,74,15,85,62,0
1,78,187,95,26,110,240,1
1,22,222,128,6,84,20,1
1,61,178,82,16,102,111,0
1,21,188,86,12,95,48,1
1,40,184,79,21,103,126,0
1,21,189,90,21,101,105,0
0,35,161,61,9,89,40,1
1,22,193,88,8,87,23,1
0,75,153,62,11,87,54,1
0,75,175,73,21,105,140,1
1,64,174,82,18,91,97,0
1,50,176,80,13,89,57,0
0,39,144,47,5,84,21,1
1,48,176,79,24,100,142,1
0,64,153,52,7,91,37,1
0,28,161,56,2,85,8,1
1,31,188,89,7,90,27,1
0,25,169,63,5,86,19,0
1,59,179,81,5,83,20,1
1,69,175,82,20,101,143,1
1,54,181,87,17,98,104,1
0,34,169,67,8,76,23,1
0,31,175,71,4,86,16,0
0,27,184,73,13,91,56,1
0,47,160,53,20,96,110,1
0,34,156,49,28,110,191,1
1,42,183,90,12,95,61,1
1,41,175,84,13,84,43,0
1,54,195,95,10,88,48,1
1,30,197,97,25,108,166,0
0,60,170,71,9,91,44,1
1,31,183,80,21,99,105,1
0,76,173,67,13,95,74,1
1,44,177,83,10,88,40,1
0,35,175,63,3,76,9,1
1,21,177,79,24,103,122,1
1,75,160,66,19,92,109,1
1,39,191,88,17,103,104,1
1,73,186,92,26,115,252,1
0,57,154,57,19,88,90,1
0,37,171,69,18,97,94,1
1,31,182,84,28,111,193,1
1,43,178,81,25,102,151,1
1,32,172,76,19,90,68,1
1,72,184,90,2,77,8,0
1,22,200,96,9,84,24,1
1,20,178,83,12,102,60,0
0,64,188,85,28,106,180,1
1,62,189,98,26,109,218,1
0,78,175,74,19,101,119,1
0,34,173,73,27,103,155,0
0,58,169,69,21,103,130,1
1,24,195,97,9,83,23,1
1,37,174,73,16,93,67,1
0,31,163,59,2,85,8,0
1,60,178,75,6,87,27,0
1,34,185,88,14,94,64,1
1,23,183,86,12,98,55,1
0,44,166,68,22,99,122,1
0,22,155,53,17,108,108,0
0,34,163,59,26,101,148,1
1,58,190,89,4,91,21,1
0,35,165,60,13,93,63,0
1,30,209,117,20,91,91,1
0,53,158,61,24,106,157,1
0,40,174,74,17,102,97,1
1,31,201,97,22,102,128,1
0,76,168,63,8,85,38,1
0,61,179,75,9,82,35,1
0,59,165,64,26,101,158,1
1,30,190,88,17,98,84,1
1,22,185,90,4,93,15,0
1,31,184,85,1,80,2,1
1,68,190,89,26,102,193,0
1,32,179,84,24,116,184,1
1,76,187,92,22,104,180,0
1,33,194,100,6,92,27,1
1,74,184,88,7,88,39,1
0,49,173,69,23,113,164,1
1,69,189,91,2,83,9,0
1,22,182,82,26,103,135,1
1,30,174,71,29,114,203,1
0,28,166,63,20,102,113,1
0,21,161,58,8,88,33,1
1,28,199,95,29,109,193,1
1,59,181,89,17,86,78,1
1,24,189,91,6,89,20,1
1,26,186,87,21,103,115,1
1,30,179,74,13,94,53,1
1,34,191,91,27,115,210,1
1,56,192,99,19,94,111,1
1,44,187,85,2,80,6,0
0,63,152,53,26,103,170,1
0,57,172,68,19,104,120,1
1,59,181,84,12,95,70,1
0,46,159,56,19,102,115,1
0,27,142,48,14,94,70,1
0,26,162,57,6,92,28,1
0,21,147,45,29,116,211,1
1,27,176,75,7,100,34,1
1,56,189,100,5,84,22,1
1,35,179,81,11,94,49,1
0,29,175,72,21,90,90,0
1,41,201,108,6,92,30,0
